geo_name,year,seratio
Afghanistan,1970,17.544
Argentina,1970,103.284
Bhutan,1970,5.369
Botswana,1970,110.697
Brazil,1970,100.443
Brunei,1970,94.209
Chile,1970,101.491
Colombia,1970,102.706
Costa Rica,1970,99.956
El Salvador,1970,92.074
Fiji,1970,92.947
Guatemala,1970,80.204
Honduras,1970,99.052
Indonesia,1970,80.629
Kenya,1970,67.046
Lesotho,1970,146.825
Liberia,1970,45.296
Malaysia,1970,83.203
New Zealand,1970,98.106
Nicaragua,1970,101.438
Nigeria,1970,58.283
Panama,1970,98.887
Papua New Guinea,1970,57.03
Paraguay,1970,92.873
Peru,1970,85.268
Samoa,1970,98.805
Seychelles,1970,110.126
Solomon Islands,1970,62.822
Swaziland,1970,90.527
Tanzania,1970,63.315
Tonga,1970,98.589
Uruguay,1970,101.608
Vanuatu,1970,85.782
Zambia,1970,77.229
Zimbabwe,1970,81.032
Afghanistan,1971,16.904
Algeria,1971,59.732
Angola,1971,56.091
Argentina,1971,102.964
Austria,1971,93.677
Bahrain,1971,72.712
Barbados,1971,99.217
Belgium,1971,98.362
Benin,1971,43.587
Bermuda,1971,106.352
Bhutan,1971,23.329
Bolivia,1971,74.158
Botswana,1971,112.012
Brazil,1971,99.791
Brunei,1971,93.513
Bulgaria,1971,98.625
Burkina Faso,1971,56.471
Burundi,1971,47.43
Cambodia,1971,68.247
Cameroon,1971,71.013
Canada,1971,99.022
Central African Republic,1971,46.04
Chad,1971,31.29
Chile,1971,100.502
Colombia,1971,103.099
Comoros,1971,45.899
"Congo, Dem. Rep.",1971,55.322
"Congo, Rep.",1971,73.885
Costa Rica,1971,100.28
Cote d'Ivoire,1971,53.388
Czech Republic,1971,103.379
Djibouti,1971,41.626
Ecuador,1971,94.206
Egypt,1971,58.471
El Salvador,1971,91.262
Equatorial Guinea,1971,68.819
Ethiopia,1971,43.027
France,1971,103.287
Gabon,1971,83.976
Gambia,1971,40.845
Ghana,1971,76.212
Greece,1971,90.372
Grenada,1971,95.137
Guatemala,1971,81.727
Guinea,1971,42.558
Guinea-Bissau,1971,44.263
Guyana,1971,98.19
"Hong Kong, China",1971,92.659
Hungary,1971,91.942
Iceland,1971,91.905
India,1971,58.142
Indonesia,1971,80.031
Iran,1971,57.153
Iraq,1971,42.557
Ireland,1971,102.653
Italy,1971,91.674
Japan,1971,99.508
Jordan,1971,77.99
Kenya,1971,69.245
Kiribati,1971,86.138
South Korea,1971,88.726
Kuwait,1971,78.63
Lao,1971,57.977
Lebanon,1971,80.137
Liberia,1971,46.335
Libya,1971,55.243
Luxembourg,1971,99.274
"Macao, China",1971,95.914
Madagascar,1971,84.469
Mali,1971,52.039
Malta,1971,98.158
Mauritius,1971,92.82
Mexico,1971,88.245
Morocco,1971,52.132
Myanmar,1971,83.023
Netherlands,1971,94.1
New Zealand,1971,98.005
Nicaragua,1971,101.736
Niger,1971,54.013
Nigeria,1971,61.643
Norway,1971,105.036
Oman,1971,16.144
Pakistan,1971,34.2
Panama,1971,99.044
Paraguay,1971,93.174
Portugal,1971,92.459
Qatar,1971,88.553
Romania,1971,95.8
Rwanda,1971,77.477
St. Vincent and the Grenadines,1971,98.938
Sao Tome and Principe,1971,85.003
Senegal,1971,58.813
Seychelles,1971,110.182
Sierra Leone,1971,54.661
Solomon Islands,1971,57.041
Somalia,1971,29.421
Spain,1971,92.619
Sudan,1971,58.638
Suriname,1971,99.717
Swaziland,1971,90.382
Sweden,1971,100.059
Syria,1971,50.73
Tanzania,1971,63.368
Thailand,1971,88.616
Togo,1971,42.913
Tonga,1971,98.435
Trinidad and Tobago,1971,98.947
Tunisia,1971,60.003
Turkey,1971,67.506
United Kingdom,1971,99.911
Uruguay,1971,104.881
Vanuatu,1971,91.272
Venezuela,1971,102.909
Zimbabwe,1971,81.721
Afghanistan,1972,16.866
Algeria,1972,61.724
Angola,1972,58.041
Argentina,1972,102.273
Bahrain,1972,76.839
Barbados,1972,100.337
Belgium,1972,98.128
Bermuda,1972,104.938
Bhutan,1972,21.044
Botswana,1972,113.276
Brazil,1972,99.932
Brunei,1972,94.262
Bulgaria,1972,99.232
Burkina Faso,1972,57.543
Burundi,1972,48.83
Cameroon,1972,73.044
Canada,1972,99.153
Cayman Islands,1972,119.312
Central African Republic,1972,46.104
Chad,1972,31.059
Chile,1972,100.269
Colombia,1972,103.539
"Congo, Dem. Rep.",1972,57.49
"Congo, Rep.",1972,75.948
Costa Rica,1972,100.872
Cote d'Ivoire,1972,54.165
Cuba,1972,98.572
Czech Republic,1972,103.405
Ecuador,1972,94.275
Egypt,1972,58.722
El Salvador,1972,91.524
Ethiopia,1972,43.766
Fiji,1972,96.281
Finland,1972,101.501
France,1972,103.35
Gabon,1972,84.135
Greece,1972,90.379
Grenada,1972,99.478
Guatemala,1972,82.164
Guinea-Bissau,1972,63.225
Guyana,1972,97.198
"Hong Kong, China",1972,93.323
Hungary,1972,93.327
India,1972,58.516
Indonesia,1972,79.913
Iran,1972,57.555
Iraq,1972,42.326
Ireland,1972,102.088
Italy,1972,92.051
Japan,1972,100.073
Jordan,1972,80.644
Kenya,1972,71.119
Kiribati,1972,89.518
South Korea,1972,89.337
Kuwait,1972,83.378
Lao,1972,64.883
Lesotho,1972,146.201
Liberia,1972,47.957
Libya,1972,61.375
Luxembourg,1972,98.908
"Macao, China",1972,108.565
Madagascar,1972,85.079
Malawi,1972,56.698
Mali,1972,52.94
Malta,1972,92.705
Mauritius,1972,92.501
Mexico,1972,86.995
"Micronesia, Fed. Sts.",1972,89.762
Morocco,1972,53.441
Myanmar,1972,85.049
Nepal,1972,21.691
Netherlands,1972,94.754
New Zealand,1972,98.494
Nicaragua,1972,102.338
Niger,1972,53.534
Nigeria,1972,63.395
Norway,1972,99.399
Oman,1972,14.972
Pakistan,1972,35.236
Panama,1972,98.818
Paraguay,1972,94.092
Poland,1972,99.673
Portugal,1972,93.844
Qatar,1972,100.031
Romania,1972,95.414
St. Lucia,1972,113.401
St. Vincent and the Grenadines,1972,102.139
Sao Tome and Principe,1972,101.698
Senegal,1972,59.576
Seychelles,1972,108.329
Sierra Leone,1972,55.517
Somalia,1972,29.852
Spain,1972,93.432
Sudan,1972,49.598
Suriname,1972,100.095
Swaziland,1972,89.464
Sweden,1972,99.42
Syria,1972,53.143
Tanzania,1972,63.654
Togo,1972,44.493
Tonga,1972,97.691
Trinidad and Tobago,1972,98.397
Tunisia,1972,59.532
Turkey,1972,67.987
United Kingdom,1972,99.842
Uruguay,1972,104.421
Vanuatu,1972,91.692
Venezuela,1972,102.88
Zambia,1972,78.546
Zimbabwe,1972,81.378
Afghanistan,1973,17.691
Algeria,1973,63.162
Argentina,1973,102.971
Bahrain,1973,78.631
Bangladesh,1973,50.416
Barbados,1973,100.504
Belgium,1973,99.525
Benin,1973,44.427
Bermuda,1973,102.245
Botswana,1973,116.161
Brazil,1973,100.916
Brunei,1973,95.004
Bulgaria,1973,99.498
Burkina Faso,1973,58.255
Burundi,1973,54.761
Cameroon,1973,73.798
Canada,1973,99.352
Cayman Islands,1973,109.308
Central African Republic,1973,46.867
Chile,1973,100.798
Colombia,1973,103.834
Comoros,1973,49.911
"Congo, Dem. Rep.",1973,59.07
"Congo, Rep.",1973,77.408
Costa Rica,1973,101.399
Cote d'Ivoire,1973,54.845
Cuba,1973,97.81
Czech Republic,1973,103.405
Djibouti,1973,49.076
Dominica,1973,107.306
Ecuador,1973,94.523
Egypt,1973,58.99
El Salvador,1973,90.968
Fiji,1973,95.367
Finland,1973,102.421
France,1973,107.278
Gabon,1973,84.633
Gambia,1973,42.221
Ghana,1973,76.746
Greece,1973,90.123
Guatemala,1973,82.093
Guyana,1973,97.171
"Hong Kong, China",1973,93.911
Hungary,1973,95.569
India,1973,59.507
Indonesia,1973,78.647
Iran,1973,58.196
Iraq,1973,43.321
Ireland,1973,103.071
Israel,1973,103.867
Italy,1973,92.548
Jamaica,1973,102.442
Japan,1973,100.255
Jordan,1973,82.433
Kenya,1973,73.311
Kiribati,1973,86.154
South Korea,1973,89.525
Kuwait,1973,83.41
Lao,1973,68.331
Lesotho,1973,143.625
Libya,1973,68.194
Luxembourg,1973,99.768
"Macao, China",1973,112.122
Malawi,1973,56.26
Mali,1973,57.181
Malta,1973,94.788
Mauritius,1973,93.112
"Micronesia, Fed. Sts.",1973,94.59
Mozambique,1973,52.262
Nepal,1973,17.29
Netherlands,1973,95.484
New Zealand,1973,98.925
Nicaragua,1973,102.954
Niger,1973,53.816
Nigeria,1973,66.09
Norway,1973,99.682
Oman,1973,20.54
Pakistan,1973,37.941
Panama,1973,98.412
Paraguay,1973,93.853
Poland,1973,100.05
Portugal,1973,94.132
Qatar,1973,106.634
Romania,1973,95.707
St. Lucia,1973,101.348
Seychelles,1973,110.917
Sierra Leone,1973,53.331
Somalia,1973,32.147
Spain,1973,94.849
Sudan,1973,46.866
Suriname,1973,101.857
Swaziland,1973,90.161
Sweden,1973,100.637
Syria,1973,55.473
Tanzania,1973,65.286
Thailand,1973,89.271
Togo,1973,45.311
Tonga,1973,98.186
Trinidad and Tobago,1973,99.09
Tunisia,1973,60.208
Turkey,1973,69.171
United Arab Emirates,1973,82.845
United Kingdom,1973,99.956
Uruguay,1973,105.968
Vanuatu,1973,90.747
Venezuela,1973,103.372
Zimbabwe,1973,81.853
Afghanistan,1974,17.488
Algeria,1974,63.884
Antigua and Barbuda,1974,119.744
Argentina,1974,102.692
Bahrain,1974,80.421
Barbados,1974,90.481
Belgium,1974,98.867
Benin,1974,43.561
Bermuda,1974,102.667
Bhutan,1974,29.223
Botswana,1974,118.609
Brazil,1974,102.386
Brunei,1974,95.303
Bulgaria,1974,99.846
Burkina Faso,1974,58.695
Burundi,1974,57.391
Cameroon,1974,74.888
Canada,1974,100.012
Cayman Islands,1974,110.486
Chad,1974,31.79
Chile,1974,101.215
Colombia,1974,104.506
"Congo, Dem. Rep.",1974,61.875
"Congo, Rep.",1974,76.954
Costa Rica,1974,100.958
Cote d'Ivoire,1974,55.296
Cuba,1974,97.36
Czech Republic,1974,103.39
Djibouti,1974,52.391
Dominica,1974,112.752
Ecuador,1974,95.491
Egypt,1974,59.493
El Salvador,1974,91.393
Ethiopia,1974,44.736
Fiji,1974,98.112
Finland,1974,102.772
France,1974,100.192
Gabon,1974,84.258
Gambia,1974,43.906
Ghana,1974,77.113
Greece,1974,89.734
Guatemala,1974,83.586
Guyana,1974,97.715
"Hong Kong, China",1974,94.338
Hungary,1974,94.899
Indonesia,1974,77.205
Iran,1974,58.253
Iraq,1974,44.794
Ireland,1974,103.139
Israel,1974,103.665
Italy,1974,93.074
Jamaica,1974,102.092
Japan,1974,100.42
Jordan,1974,84.093
Kenya,1974,78.177
South Korea,1974,89.639
Kuwait,1974,84.222
Libya,1974,74.171
Luxembourg,1974,100.088
"Macao, China",1974,106.804
Madagascar,1974,85.373
Mali,1974,54.341
Malta,1974,93.07
Mauritius,1974,93.519
Mexico,1974,88.911
"Micronesia, Fed. Sts.",1974,96.513
Morocco,1974,56.642
Nepal,1974,18.145
Netherlands,1974,95.695
New Zealand,1974,99.008
Niger,1974,54.687
Norway,1974,99.948
Oman,1974,29.115
Pakistan,1974,38.233
Panama,1974,99.545
Papua New Guinea,1974,56.862
Poland,1974,99.715
Portugal,1974,94.926
Qatar,1974,110.819
Romania,1974,96.085
St. Vincent and the Grenadines,1974,103.048
Seychelles,1974,110.156
Sierra Leone,1974,54.695
Somalia,1974,36.82
Spain,1974,94.728
Sudan,1974,46.563
Suriname,1974,100.582
Swaziland,1974,91.778
Sweden,1974,100.756
Syria,1974,57.458
Tanzania,1974,67.245
Thailand,1974,89.305
Togo,1974,46.559
Tonga,1974,99.131
Tunisia,1974,60.866
Turkey,1974,70.424
United Arab Emirates,1974,92.165
United Kingdom,1974,100.218
Vanuatu,1974,89.164
Venezuela,1974,104.214
Zambia,1974,79.68
Zimbabwe,1974,82.8
Afghanistan,1975,18.161
Algeria,1975,65.073
Andorra,1975,110.907
Antigua and Barbuda,1975,106.129
Argentina,1975,103.058
Bahrain,1975,81.417
Barbados,1975,96.606
Belgium,1975,99.212
Benin,1975,43.374
Bermuda,1975,101.435
Botswana,1975,120.77
Brunei,1975,95.889
Bulgaria,1975,100.406
Burkina Faso,1975,59.331
Burundi,1975,58.371
Cameroon,1975,75.15
Canada,1975,99.835
Cayman Islands,1975,111.611
Chile,1975,100.903
Colombia,1975,104.211
"Congo, Dem. Rep.",1975,60.876
"Congo, Rep.",1975,78.39
Costa Rica,1975,101.654
Cuba,1975,96.926
Czech Republic,1975,103.358
Djibouti,1975,54.121
Dominica,1975,112.531
Ecuador,1975,96.244
Egypt,1975,59.112
El Salvador,1975,91.822
Fiji,1975,99.249
France,1975,103.523
Gambia,1975,46.728
Ghana,1975,75.889
Greece,1975,89.576
Guatemala,1975,83.946
"Hong Kong, China",1975,94.322
Hungary,1975,95.829
Iceland,1975,92.786
India,1975,60.346
Indonesia,1975,81.588
Iran,1975,60.396
Iraq,1975,48.178
Ireland,1975,103.88
Israel,1975,104.231
Italy,1975,93.696
Jamaica,1975,106.115
Japan,1975,100.624
Jordan,1975,85.755
Kenya,1975,81.096
South Korea,1975,89.741
Kuwait,1975,84.998
Lesotho,1975,142.144
Liberia,1975,45.343
Libya,1975,77.598
Luxembourg,1975,100.965
Malawi,1975,59.668
Malta,1975,93.485
Mauritius,1975,93.592
Mexico,1975,87.253
Mongolia,1975,101.213
Morocco,1975,56.971
Nepal,1975,18.931
Netherlands,1975,95.937
New Zealand,1975,99.421
Nicaragua,1975,106.214
Niger,1975,54.696
Norway,1975,100.803
Oman,1975,34.476
Pakistan,1975,39.017
Panama,1975,99.122
Papua New Guinea,1975,59.285
Paraguay,1975,94.542
Portugal,1975,96.516
Qatar,1975,116.047
St. Vincent and the Grenadines,1975,105.574
Samoa,1975,107.877
Seychelles,1975,115.122
Sierra Leone,1975,54.134
Solomon Islands,1975,64.429
Spain,1975,97.849
Suriname,1975,96.082
Swaziland,1975,92.968
Sweden,1975,100.658
Syria,1975,58.873
Tanzania,1975,70.804
Thailand,1975,90.023
Togo,1975,47.348
Tonga,1975,99.291
Tunisia,1975,62.337
Uganda,1975,64.982
United Arab Emirates,1975,92.901
United Kingdom,1975,100.462
Vanuatu,1975,90.683
Venezuela,1975,104.247
Zimbabwe,1975,84.001
Afghanistan,1976,18.843
Albania,1976,92.661
Algeria,1976,66.217
Antigua and Barbuda,1976,102.792
Argentina,1976,102.775
Austria,1976,92.143
Bahrain,1976,82.656
Bangladesh,1976,50.119
Barbados,1976,105.234
Belgium,1976,99.224
Bermuda,1976,100.645
Botswana,1976,122.043
Brunei,1976,97.49
Bulgaria,1976,98.875
Burkina Faso,1976,58.762
Burundi,1976,60.479
Cameroon,1976,76.252
Canada,1976,100.668
Cayman Islands,1976,109.989
Central African Republic,1976,51.3
Chile,1976,101.806
China,1976,83.991
Colombia,1976,103.972
"Congo, Dem. Rep.",1976,61.3
"Congo, Rep.",1976,79.3
Costa Rica,1976,102.367
Czech Republic,1976,103.353
Djibouti,1976,51.47
Dominica,1976,109.283
Ecuador,1976,96.024
Egypt,1976,60.388
El Salvador,1976,93.077
Fiji,1976,100.108
Finland,1976,105.02
Gabon,1976,85.766
Gambia,1976,47.033
Ghana,1976,75.13
Greece,1976,90.065
Guatemala,1976,84.538
Guinea-Bissau,1976,53.607
Guyana,1976,98.966
"Hong Kong, China",1976,95.157
Hungary,1976,96.356
Iceland,1976,92.29
India,1976,60.73
Indonesia,1976,83.566
Iran,1976,62.602
Iraq,1976,50.121
Ireland,1976,103.691
Israel,1976,104.723
Italy,1976,94.059
Jamaica,1976,106.308
Japan,1976,100.743
Jordan,1976,87.182
South Korea,1976,89.979
Kuwait,1976,87.025
Lesotho,1976,141.826
Liberia,1976,44.034
Libya,1976,80.065
Luxembourg,1976,100.37
Malawi,1976,61.16
Mali,1976,52.626
Malta,1976,93.416
Mauritius,1976,93.762
Mexico,1976,86.22
"Micronesia, Fed. Sts.",1976,100.17
Mongolia,1976,100.201
Morocco,1976,58.146
Myanmar,1976,88.946
Nepal,1976,25.504
Netherlands,1976,96.725
New Zealand,1976,99.735
Niger,1976,54.164
Norway,1976,100.222
Oman,1976,38.201
Pakistan,1976,40.185
Panama,1976,99.691
Papua New Guinea,1976,59.494
Paraguay,1976,94.465
Portugal,1976,96.428
Qatar,1976,115.349
Rwanda,1976,84.358
St. Vincent and the Grenadines,1976,103.921
Samoa,1976,99.601
Seychelles,1976,109.419
Sierra Leone,1976,55.114
Somalia,1976,50.576
Spain,1976,98.292
Sri Lanka,1976,98.181
Sudan,1976,54.334
Suriname,1976,101.122
Swaziland,1976,94.067
Sweden,1976,104.365
Syria,1976,60.362
Tanzania,1976,74.825
Thailand,1976,90.799
Togo,1976,49.051
Tunisia,1976,64.728
Turkey,1976,71.353
Uganda,1976,67.703
United Arab Emirates,1976,94.322
United Kingdom,1976,100.736
Vanuatu,1976,89.44
Vietnam,1976,98.829
Zimbabwe,1976,84.801
Afghanistan,1977,20.026
Algeria,1977,67.542
Antigua and Barbuda,1977,108.146
Argentina,1977,103.009
Bahrain,1977,83.612
Bangladesh,1977,52.938
Barbados,1977,104.811
Belgium,1977,99.948
Benin,1977,42.654
Bermuda,1977,101.021
Bhutan,1977,37.886
Botswana,1977,122.799
Brunei,1977,99.265
Bulgaria,1977,99.978
Burkina Faso,1977,57.558
Burundi,1977,61.981
Cameroon,1977,77.029
Canada,1977,100.721
Cayman Islands,1977,106.358
Central African Republic,1977,50.237
Chile,1977,101.085
China,1977,84.714
Colombia,1977,103.732
"Congo, Dem. Rep.",1977,62.09
"Congo, Rep.",1977,80.18
Costa Rica,1977,103.149
Czech Republic,1977,103.302
Dominica,1977,114.156
Ecuador,1977,96.312
Egypt,1977,61.411
El Salvador,1977,92.385
Fiji,1977,100.128
Finland,1977,104.908
France,1977,103.787
Gabon,1977,86.666
Gambia,1977,45.813
Ghana,1977,74.946
Greece,1977,90.729
Grenada,1977,100.946
Guatemala,1977,84.946
"Hong Kong, China",1977,96.226
Hungary,1977,97.016
Iceland,1977,94.546
India,1977,61.161
Indonesia,1977,83.536
Iran,1977,64.168
Iraq,1977,54.758
Ireland,1977,103.945
Israel,1977,104.377
Italy,1977,94.464
Jamaica,1977,104.264
Japan,1977,100.716
Jordan,1977,89.105
Kiribati,1977,87.823
South Korea,1977,90.314
Kuwait,1977,87.996
Lao,1977,70.046
Lesotho,1977,143.809
Libya,1977,83.095
Luxembourg,1977,101.344
Malawi,1977,62.686
Malta,1977,94.154
Mauritius,1977,94.061
Mexico,1977,91.675
"Micronesia, Fed. Sts.",1977,97.167
Morocco,1977,57.85
Mozambique,1977,66.957
Myanmar,1977,88.271
Nepal,1977,28.09
Netherlands,1977,96.843
New Zealand,1977,99.949
Nicaragua,1977,103.709
Niger,1977,53.05
Nigeria,1977,72.394
Norway,1977,100.382
Oman,1977,40.674
Pakistan,1977,39.391
Panama,1977,100.052
Papua New Guinea,1977,61.831
Paraguay,1977,94.544
Peru,1977,92.943
Portugal,1977,96.429
Qatar,1977,109.985
Rwanda,1977,86.364
St. Lucia,1977,102.72
Samoa,1977,101.855
Sao Tome and Principe,1977,94.804
Sierra Leone,1977,55.782
Somalia,1977,52.714
Spain,1977,98.874
Sudan,1977,57.289
Suriname,1977,97.352
Swaziland,1977,95.388
Sweden,1977,103.76
Syria,1977,62.297
Tanzania,1977,78.146
Thailand,1977,91.647
Togo,1977,50.124
Trinidad and Tobago,1977,99.14
Tunisia,1977,66.086
Turkey,1977,71.196
Uganda,1977,68.438
United Arab Emirates,1977,101.48
United Kingdom,1977,100.901
Vanuatu,1977,89.116
Vietnam,1977,97.587
Zimbabwe,1977,86.358
Afghanistan,1978,20.668
Albania,1978,94.548
Algeria,1978,68.591
Antigua and Barbuda,1978,87.658
Argentina,1978,104.041
Bahrain,1978,84.293
Barbados,1978,103.675
Belgium,1978,100.31
Bermuda,1978,101.511
Botswana,1978,122.43
Brunei,1978,99.879
Bulgaria,1978,98.832
Burundi,1978,61.362
Cameroon,1978,77.385
Canada,1978,100.893
Central African Republic,1978,49.945
Chile,1978,100.86
China,1978,85.193
Colombia,1978,103.929
"Congo, Dem. Rep.",1978,61.913
"Congo, Rep.",1978,82.451
Cuba,1978,98.461
Czech Republic,1978,103.291
Denmark,1978,98.716
Dominica,1978,112.5
Ecuador,1978,96.376
Egypt,1978,62.18
El Salvador,1978,93.229
Fiji,1978,100.67
Finland,1978,105.165
France,1978,104.593
Gabon,1978,86.885
Gambia,1978,46.753
Ghana,1978,75.052
Greece,1978,92.108
Grenada,1978,100.753
Guatemala,1978,83.838
Guinea-Bissau,1978,46.553
"Hong Kong, China",1978,98.013
Hungary,1978,97.263
India,1978,60.405
Indonesia,1978,83.776
Iraq,1978,57.992
Ireland,1978,104.521
Israel,1978,103.933
Italy,1978,95.296
Jamaica,1978,102.663
Japan,1978,100.755
Jordan,1978,90.752
Kiribati,1978,89.119
South Korea,1978,90.946
Kuwait,1978,88.354
Lao,1978,80.753
Lesotho,1978,145.319
Liberia,1978,50.86
Libya,1978,85.42
Luxembourg,1978,99.772
Malawi,1978,63.595
Mali,1978,53.292
Malta,1978,92.875
Mauritius,1978,94.613
Mexico,1978,91.75
Morocco,1978,58.272
Mozambique,1978,67.249
Myanmar,1978,89.21
Nepal,1978,30.069
Netherlands,1978,97.348
Niger,1978,51.945
Nigeria,1978,75.556
Norway,1978,101.275
Oman,1978,42.833
Pakistan,1978,43.825
Panama,1978,100.359
Papua New Guinea,1978,64.966
Paraguay,1978,94.838
Peru,1978,93.403
Portugal,1978,97.112
Qatar,1978,108.081
Rwanda,1978,88.031
Samoa,1978,99.519
Senegal,1978,61.791
Seychelles,1978,108.734
Sierra Leone,1978,56.151
Somalia,1978,54.939
Spain,1978,99.067
Sudan,1978,67.277
Suriname,1978,99.131
Sweden,1978,104.084
Switzerland,1978,92.876
Syria,1978,63.865
Tanzania,1978,82.661
Thailand,1978,92.384
Togo,1978,51.938
Tonga,1978,99.831
Trinidad and Tobago,1978,99.522
Tunisia,1978,67.333
Turkey,1978,71.023
Uganda,1978,69.135
United Arab Emirates,1978,105.267
United Kingdom,1978,101.022
Uruguay,1978,107.504
Vanuatu,1978,89.849
Zimbabwe,1978,86.884
Albania,1979,95.776
Algeria,1979,70.309
Argentina,1979,102.788
Bahrain,1979,84.022
Bangladesh,1979,52.09
Barbados,1979,104.023
Belgium,1979,100.695
Bermuda,1979,98.05
Botswana,1979,122.427
Brunei,1979,100.564
Bulgaria,1979,98.592
Burkina Faso,1979,58.612
Burundi,1979,62.593
Cameroon,1979,78.421
Canada,1979,100.993
Central African Republic,1979,50.779
Chile,1979,101.121
China,1979,83.767
Colombia,1979,103.757
"Congo, Dem. Rep.",1979,62.152
"Congo, Rep.",1979,83.08
Costa Rica,1979,103.771
Cuba,1979,99.329
Czech Republic,1979,103.352
Denmark,1979,98.73
Dominica,1979,113.091
Ecuador,1979,98.158
Egypt,1979,63.544
El Salvador,1979,93.924
Finland,1979,105.398
France,1979,104.378
Gabon,1979,87.612
Gambia,1979,45.88
Ghana,1979,75.51
Greece,1979,92.975
Grenada,1979,100.701
Guatemala,1979,83.763
Guinea-Bissau,1979,44.024
"Hong Kong, China",1979,100.004
Hungary,1979,97.818
Iraq,1979,69.659
Ireland,1979,104.75
Israel,1979,104.591
Italy,1979,95.999
Jamaica,1979,104.286
Japan,1979,100.791
Jordan,1979,93.715
Kiribati,1979,91.134
South Korea,1979,92.059
Kuwait,1979,90.001
Lao,1979,77.092
Lesotho,1979,144.802
Liberia,1979,51.854
Libya,1979,86.656
Luxembourg,1979,99.818
Malawi,1979,64.763
Mali,1979,53.984
Malta,1979,92.109
Mauritius,1979,95.086
Mexico,1979,93.121
Mongolia,1979,103.913
Morocco,1979,58.823
Mozambique,1979,67.328
Nepal,1979,34.448
Netherlands,1979,97.973
New Zealand,1979,100.445
Nicaragua,1979,108.386
Niger,1979,54.205
Nigeria,1979,74.815
Norway,1979,101.864
Oman,1979,46.038
Pakistan,1979,45.065
Panama,1979,100.619
Papua New Guinea,1979,68.124
Peru,1979,92.602
Portugal,1979,98.492
Qatar,1979,105.113
Rwanda,1979,89.148
Samoa,1979,100.698
Saudi Arabia,1979,60.555
Senegal,1979,62.697
Seychelles,1979,106.02
Somalia,1979,54.064
Spain,1979,97.24
Sudan,1979,66.068
Suriname,1979,98.679
Sweden,1979,103.536
Switzerland,1979,93.737
Syria,1979,65.775
Tanzania,1979,85.414
Togo,1979,53.785
Trinidad and Tobago,1979,99.864
Tunisia,1979,68.98
Turkey,1979,71.791
Uganda,1979,70.889
United Arab Emirates,1979,103.748
United Kingdom,1979,101.288
Uruguay,1979,102.751
Zambia,1979,84.137
Zimbabwe,1979,87.159
Albania,1980,95.219
Algeria,1980,71.524
Argentina,1980,103.14
Bahrain,1980,84.803
Bangladesh,1980,53.482
Barbados,1980,107.696
Belgium,1980,100.985
Bermuda,1980,97.702
Botswana,1980,120.562
Brunei,1980,99.382
Bulgaria,1980,98.44
Burkina Faso,1980,60.017
Burundi,1980,62.735
Cameroon,1980,78.929
Canada,1980,101.281
Cayman Islands,1980,106.066
Central African Republic,1980,54.439
Chile,1980,100.874
China,1980,82.93
Colombia,1980,103.247
"Congo, Dem. Rep.",1980,63.328
"Congo, Rep.",1980,83.758
Costa Rica,1980,104.047
Cuba,1980,98.845
Denmark,1980,98.478
Dominica,1980,113.875
Ecuador,1980,97.044
Egypt,1980,64.258
El Salvador,1980,97.53
Fiji,1980,101.361
Finland,1980,105.84
France,1980,105.036
Gabon,1980,89.341
Gambia,1980,47.313
Ghana,1980,76.436
Greece,1980,93.32
Grenada,1980,100.845
Guatemala,1980,84.105
Guinea-Bissau,1980,43.843
Honduras,1980,100.558
"Hong Kong, China",1980,100.596
Hungary,1980,97.965
India,1980,61.525
Iraq,1980,73.668
Ireland,1980,105.495
Israel,1980,104.981
Italy,1980,96.928
Jamaica,1980,106.008
Japan,1980,100.904
Jordan,1980,96.728
Kenya,1980,87.5
Kiribati,1980,89.191
South Korea,1980,94.142
Kuwait,1980,91.661
Lao,1980,80.817
Lesotho,1980,142.456
Liberia,1980,50.082
Libya,1980,87.124
Luxembourg,1980,100.928
Malawi,1980,65.981
Malaysia,1980,96.413
Mali,1980,53.699
Malta,1980,93.248
Mauritius,1980,96.627
Mexico,1980,94.171
Mongolia,1980,101.798
Morocco,1980,59.239
Mozambique,1980,68.894
Nepal,1980,36.363
Netherlands,1980,98.267
New Zealand,1980,100.407
Nicaragua,1980,108.167
Niger,1980,51.643
Nigeria,1980,74.633
Norway,1980,101.831
Oman,1980,47.155
Pakistan,1980,45.296
Panama,1980,101.217
Peru,1980,92.282
Portugal,1980,88.568
Qatar,1980,104.07
Rwanda,1980,89.61
Samoa,1980,98.116
Senegal,1980,62.875
Seychelles,1980,104.858
Somalia,1980,55.001
Spain,1980,101.756
Sudan,1980,66.62
Sweden,1980,104.898
Switzerland,1980,94.132
Syria,1980,69.57
Togo,1980,54.794
Tunisia,1980,69.799
United Arab Emirates,1980,100.3
United Kingdom,1980,101.525
Vanuatu,1980,92.674
Zambia,1980,84.545
Afghanistan,1981,25.034
Albania,1981,94.854
Algeria,1981,72.388
Argentina,1981,103.167
Austria,1981,92.002
Bahrain,1981,85.137
Bangladesh,1981,57.38
Barbados,1981,101.002
Belgium,1981,101.302
Botswana,1981,118.62
Brunei,1981,100.663
Bulgaria,1981,99.319
Burkina Faso,1981,58.902
Burundi,1981,62.862
Cameroon,1981,78.894
Canada,1981,101.195
Cayman Islands,1981,97.939
Central African Republic,1981,53.399
Chile,1981,101.516
China,1981,81.014
Colombia,1981,103.478
Comoros,1981,67.954
